Sample number, Date/Time,Channel 1 (°C)
8903,9/3/2020 19:37:4,205.3683
8904,9/3/2020 19:37:5,205.3907
8905,9/3/2020 19:37:6,205.4091
8906,9/3/2020 19:37:7,205.4239
8907,9/3/2020 19:37:8,205.4462
8908,9/3/2020 19:37:9,205.4647
8909,9/3/2020 19:37:10,205.4834
8910,9/3/2020 19:37:11,205.491
8911,9/3/2020 19:37:12,205.5133
8912,9/3/2020 19:37:13,205.517
8913,9/3/2020 19:37:14,205.5244
8914,9/3/2020 19:37:15,205.5356
8915,9/3/2020 19:37:16,205.5466
8916,9/3/2020 19:37:17,205.5651
8917,9/3/2020 19:37:18,205.5874
8918,9/3/2020 19:37:19,205.6022
8919,9/3/2020 19:37:20,205.6171
8920,9/3/2020 19:37:21,205.6429
8921,9/3/2020 19:37:22,205.669
8922,9/3/2020 19:37:23,205.6764
8923,9/3/2020 19:37:24,205.6988
8924,9/3/2020 19:37:25,205.7099
8925,9/3/2020 19:37:26,205.7284
8926,9/3/2020 19:37:27,205.7504
8927,9/3/2020 19:37:28,205.7691
8928,9/3/2020 19:37:29,205.7915
8929,9/3/2020 19:37:30,205.8026
8930,9/3/2020 19:37:31,205.8249
8931,9/3/2020 19:37:32,205.847
8932,9/3/2020 19:37:33,205.8583
8933,9/3/2020 19:37:34,205.8656
8934,9/3/2020 19:37:35,205.8805
8935,9/3/2020 19:37:36,205.8954
8936,9/3/2020 19:37:37,205.9101
8937,9/3/2020 19:37:38,205.9211
8938,9/3/2020 19:37:39,205.9398
8939,9/3/2020 19:37:40,205.9545
8940,9/3/2020 19:37:41,205.9729
8941,9/3/2020 19:37:42,205.9989
8942,9/3/2020 19:37:43,206.0176
8943,9/3/2020 19:37:44,206.0287
8944,9/3/2020 19:37:45,206.0509
8945,9/3/2020 19:37:46,206.0881
8946,9/3/2020 19:37:47,206.1066
8947,9/3/2020 19:37:48,206.1252
8948,9/3/2020 19:37:49,206.1362
8949,9/3/2020 19:37:50,206.1511
8950,9/3/2020 19:37:51,206.1623
8951,9/3/2020 19:37:52,206.1918
8952,9/3/2020 19:37:53,206.2031
8953,9/3/2020 19:37:54,206.2104
8954,9/3/2020 19:37:55,206.2216
8955,9/3/2020 19:37:56,206.2253
8956,9/3/2020 19:37:57,206.2587
8957,9/3/2020 19:37:58,206.2697
8958,9/3/2020 19:37:59,206.2697
8959,9/3/2020 19:38:0,206.2772
8960,9/3/2020 19:38:1,206.3032
8961,9/3/2020 19:38:2,206.3328
8962,9/3/2020 19:38:3,206.3475
8963,9/3/2020 19:38:4,206.3624
8964,9/3/2020 19:38:5,206.3883
8965,9/3/2020 19:38:6,206.4068
8966,9/3/2020 19:38:7,206.4178
8967,9/3/2020 19:38:8,206.4476
8968,9/3/2020 19:38:9,206.466
8969,9/3/2020 19:38:10,206.4919
8970,9/3/2020 19:38:11,206.5069
8971,9/3/2020 19:38:12,206.5216
8972,9/3/2020 19:38:13,206.5252
8973,9/3/2020 19:38:14,206.5475
8974,9/3/2020 19:38:15,206.5587
8975,9/3/2020 19:38:16,206.5697
8976,9/3/2020 19:38:17,206.577
8977,9/3/2020 19:38:18,206.5844
8978,9/3/2020 19:38:19,206.6066
8979,9/3/2020 19:38:20,206.625
8980,9/3/2020 19:38:21,206.6362
8981,9/3/2020 19:38:22,206.6586
8982,9/3/2020 19:38:23,206.6806
8983,9/3/2020 19:38:24,206.6919
8984,9/3/2020 19:38:25,206.7103
8985,9/3/2020 19:38:26,206.7288
8986,9/3/2020 19:38:27,206.7472
8987,9/3/2020 19:38:28,206.7658
8988,9/3/2020 19:38:29,206.7805
8989,9/3/2020 19:38:30,206.7991
8990,9/3/2020 19:38:31,206.8065
8991,9/3/2020 19:38:32,206.8251
8992,9/3/2020 19:38:33,206.8399
8993,9/3/2020 19:38:34,206.8546
8994,9/3/2020 19:38:35,206.8658
8995,9/3/2020 19:38:36,206.8844
8996,9/3/2020 19:38:37,206.8991
8997,9/3/2020 19:38:38,206.9139
8998,9/3/2020 19:38:39,206.9398
8999,9/3/2020 19:38:40,206.9435
9000,9/3/2020 19:38:41,206.9658
9001,9/3/2020 19:38:42,206.9844
9002,9/3/2020 19:38:43,207.0029
9003,9/3/2020 19:38:44,207.014
9004,9/3/2020 19:38:45,207.0436
9005,9/3/2020 19:38:46,207.0622
9006,9/3/2020 19:38:47,207.0657
9007,9/3/2020 19:38:48,207.088
9008,9/3/2020 19:38:49,207.1065
9009,9/3/2020 19:38:50,207.1175
9010,9/3/2020 19:38:51,207.1472
9011,9/3/2020 19:38:52,207.1472
9012,9/3/2020 19:38:53,207.1657
9013,9/3/2020 19:38:54,207.1843
9014,9/3/2020 19:38:55,207.199
9015,9/3/2020 19:38:56,207.2176
9016,9/3/2020 19:38:57,207.225
9017,9/3/2020 19:38:58,207.2509
9018,9/3/2020 19:38:59,207.262
9019,9/3/2020 19:39:0,207.2805
9020,9/3/2020 19:39:1,207.2915
9021,9/3/2020 19:39:2,207.3101
9022,9/3/2020 19:39:3,207.3324
9023,9/3/2020 19:39:4,207.351
9024,9/3/2020 19:39:5,207.3583
9025,9/3/2020 19:39:6,207.3731
9026,9/3/2020 19:39:7,207.4027
9027,9/3/2020 19:39:8,207.4063
9028,9/3/2020 19:39:9,207.425
9029,9/3/2020 19:39:10,207.4473
9030,9/3/2020 19:39:11,207.4396
9031,9/3/2020 19:39:12,207.462
9032,9/3/2020 19:39:13,207.4732
9033,9/3/2020 19:39:14,207.4917
9034,9/3/2020 19:39:15,207.5065
9035,9/3/2020 19:39:16,207.5214
9036,9/3/2020 19:39:17,207.5474
9037,9/3/2020 19:39:18,207.5622
9038,9/3/2020 19:39:19,207.5807
9039,9/3/2020 19:39:20,207.5955
9040,9/3/2020 19:39:21,207.6067
9041,9/3/2020 19:39:22,207.629
9042,9/3/2020 19:39:23,207.6437
9043,9/3/2020 19:39:24,207.6696
9044,9/3/2020 19:39:25,207.6807
9045,9/3/2020 19:39:26,207.6993
9046,9/3/2020 19:39:27,207.7215
9047,9/3/2020 19:39:28,207.7328
9048,9/3/2020 19:39:29,207.7474
9049,9/3/2020 19:39:30,207.7622
9050,9/3/2020 19:39:31,207.7732
9051,9/3/2020 19:39:32,207.7843
9052,9/3/2020 19:39:33,207.8028
9053,9/3/2020 19:39:34,207.8138
9054,9/3/2020 19:39:35,207.8288
9055,9/3/2020 19:39:36,207.8472
9056,9/3/2020 19:39:37,207.862
9057,9/3/2020 19:39:38,207.873
9058,9/3/2020 19:39:39,207.8842
9059,9/3/2020 19:39:40,207.9139
9060,9/3/2020 19:39:41,207.9398
9061,9/3/2020 19:39:42,207.9583
9062,9/3/2020 19:39:43,207.973
9063,9/3/2020 19:39:44,207.9878
9064,9/3/2020 19:39:45,207.999
9065,9/3/2020 19:39:46,208.0139
9066,9/3/2020 19:39:47,208.0249
9067,9/3/2020 19:39:48,208.0396
9068,9/3/2020 19:39:49,208.0658
9069,9/3/2020 19:39:50,208.0805
9070,9/3/2020 19:39:51,208.1102
9071,9/3/2020 19:39:52,208.1175
9072,9/3/2020 19:39:53,208.1397
9073,9/3/2020 19:39:54,208.1471
9074,9/3/2020 19:39:55,208.1767
9075,9/3/2020 19:39:56,208.1841
9076,9/3/2020 19:39:57,208.1914
9077,9/3/2020 19:39:58,208.2137
9078,9/3/2020 19:39:59,208.2396
9079,9/3/2020 19:40:0,208.258
9080,9/3/2020 19:40:1,208.2766
9081,9/3/2020 19:40:2,208.2989
9082,9/3/2020 19:40:3,208.3135
9083,9/3/2020 19:40:4,208.3358
9084,9/3/2020 19:40:5,208.3543
9085,9/3/2020 19:40:6,208.358
9086,9/3/2020 19:40:7,208.3764
9087,9/3/2020 19:40:8,208.3988
9088,9/3/2020 19:40:9,208.4025
9089,9/3/2020 19:40:10,208.4135
9090,9/3/2020 19:40:11,208.4283
9091,9/3/2020 19:40:12,208.4431
9092,9/3/2020 19:40:13,208.4617
9093,9/3/2020 19:40:14,208.4802
9094,9/3/2020 19:40:15,208.4912
9095,9/3/2020 19:40:16,208.5024
9096,9/3/2020 19:40:17,208.532
9097,9/3/2020 19:40:18,208.5541
9098,9/3/2020 19:40:19,208.569
9099,9/3/2020 19:40:20,208.5689
9100,9/3/2020 19:40:21,208.5984
9101,9/3/2020 19:40:22,208.6246
9102,9/3/2020 19:40:23,208.6319
9103,9/3/2020 19:40:24,208.6469
9104,9/3/2020 19:40:25,208.6578
9105,9/3/2020 19:40:26,208.6689
9106,9/3/2020 19:40:27,208.6875
9107,9/3/2020 19:40:28,208.6987
9108,9/3/2020 19:40:29,208.7245
9109,9/3/2020 19:40:30,208.7318
9110,9/3/2020 19:40:31,208.7467
9111,9/3/2020 19:40:32,208.7653
9112,9/3/2020 19:40:33,208.7875
9113,9/3/2020 19:40:34,208.8023
9114,9/3/2020 19:40:35,208.8282
9115,9/3/2020 19:40:36,208.8468
9116,9/3/2020 19:40:37,208.8504
9117,9/3/2020 19:40:38,208.8652
9118,9/3/2020 19:40:39,208.8801
9119,9/3/2020 19:40:40,208.8949
9120,9/3/2020 19:40:41,208.9134
9121,9/3/2020 19:40:42,208.9283
9122,9/3/2020 19:40:43,208.932
9123,9/3/2020 19:40:44,208.9504
9124,9/3/2020 19:40:45,208.9653
9125,9/3/2020 19:40:46,208.9802
9126,9/3/2020 19:40:47,208.9874
9127,9/3/2020 19:40:48,209.0172
9128,9/3/2020 19:40:49,209.0432
9129,9/3/2020 19:40:50,209.0395
9130,9/3/2020 19:40:51,209.058
9131,9/3/2020 19:40:52,209.0804
9132,9/3/2020 19:40:53,209.0878
9133,9/3/2020 19:40:54,209.1062
9134,9/3/2020 19:40:55,209.1211
9135,9/3/2020 19:40:56,209.147
9136,9/3/2020 19:40:57,209.1618
9137,9/3/2020 19:40:58,209.1841
9138,9/3/2020 19:40:59,209.1879
9139,9/3/2020 19:41:0,209.2026
9140,9/3/2020 19:41:1,209.2249
9141,9/3/2020 19:41:2,209.2286
9142,9/3/2020 19:41:3,209.2433
9143,9/3/2020 19:41:4,209.2545
9144,9/3/2020 19:41:5,209.2655
9145,9/3/2020 19:41:6,209.2878
9146,9/3/2020 19:41:7,209.3064
9147,9/3/2020 19:41:8,209.325
9148,9/3/2020 19:41:9,209.3434
9149,9/3/2020 19:41:10,209.3692
9150,9/3/2020 19:41:11,209.3954
9151,9/3/2020 19:41:12,209.4064
9152,9/3/2020 19:41:13,209.425
9153,9/3/2020 19:41:14,209.4436
9154,9/3/2020 19:41:15,209.451
9155,9/3/2020 19:41:16,209.4733
9156,9/3/2020 19:41:17,209.4882
9157,9/3/2020 19:41:18,209.5104
9158,9/3/2020 19:41:19,209.5178
9159,9/3/2020 19:41:20,209.5325
9160,9/3/2020 19:41:21,209.5436
9161,9/3/2020 19:41:22,209.5659
9162,9/3/2020 19:41:23,209.5771
9163,9/3/2020 19:41:24,209.592
9164,9/3/2020 19:41:25,209.6141
9165,9/3/2020 19:41:26,209.6178
9166,9/3/2020 19:41:27,209.6511
9167,9/3/2020 19:41:28,209.6623
9168,9/3/2020 19:41:29,209.6809
9169,9/3/2020 19:41:30,209.7032
9170,9/3/2020 19:41:31,209.7255
9171,9/3/2020 19:41:32,209.744
9172,9/3/2020 19:41:33,209.7478
9173,9/3/2020 19:41:34,209.7738
9174,9/3/2020 19:41:35,209.7848
9175,9/3/2020 19:41:36,209.7998
9176,9/3/2020 19:41:37,209.8183
9177,9/3/2020 19:41:38,209.822
9178,9/3/2020 19:41:39,209.833
9179,9/3/2020 19:41:40,209.848
9180,9/3/2020 19:41:41,209.8627
9181,9/3/2020 19:41:42,209.8813
9182,9/3/2020 19:41:43,209.8963
9183,9/3/2020 19:41:44,209.9148
9184,9/3/2020 19:41:45,209.9333
9185,9/3/2020 19:41:46,209.9556
9186,9/3/2020 19:41:47,209.9705
9187,9/3/2020 19:41:48,209.974
9188,9/3/2020 19:41:49,210.0038
9189,9/3/2020 19:41:50,210.0259
9190,9/3/2020 19:41:51,210.0297
9191,9/3/2020 19:41:52,210.0558
9192,9/3/2020 19:41:53,210.078
9193,9/3/2020 19:41:54,210.0815
9194,9/3/2020 19:41:55,210.1038
9195,9/3/2020 19:41:56,210.1187
9196,9/3/2020 19:41:57,210.1409
9197,9/3/2020 19:41:58,210.1593
9198,9/3/2020 19:41:59,210.1667
9199,9/3/2020 19:42:0,210.2002
9200,9/3/2020 19:42:1,210.2226
9201,9/3/2020 19:42:2,210.2262
9202,9/3/2020 19:42:3,210.2336
9203,9/3/2020 19:42:4,210.2485
9204,9/3/2020 19:42:5,210.2744
9205,9/3/2020 19:42:6,210.2855
9206,9/3/2020 19:42:7,210.2967
9207,9/3/2020 19:42:8,210.3151
9208,9/3/2020 19:42:9,210.3298
9209,9/3/2020 19:42:10,210.3521
9210,9/3/2020 19:42:11,210.367
9211,9/3/2020 19:42:12,210.3782
9212,9/3/2020 19:42:13,210.3892
9213,9/3/2020 19:42:14,210.404
9214,9/3/2020 19:42:15,210.4115
9215,9/3/2020 19:42:16,210.4338
9216,9/3/2020 19:42:17,210.4597
9217,9/3/2020 19:42:18,210.4708
9218,9/3/2020 19:42:19,210.4931
9219,9/3/2020 19:42:20,210.5043
9220,9/3/2020 19:42:21,210.5152
9221,9/3/2020 19:42:22,210.5337
9222,9/3/2020 19:42:23,210.5486
9223,9/3/2020 19:42:24,210.5707
9224,9/3/2020 19:42:25,210.5893
9225,9/3/2020 19:42:26,210.6042
9226,9/3/2020 19:42:27,210.6226
9227,9/3/2020 19:42:28,210.6449
9228,9/3/2020 19:42:29,210.6634
9229,9/3/2020 19:42:30,210.6819
9230,9/3/2020 19:42:31,210.6893
9231,9/3/2020 19:42:32,210.7189
9232,9/3/2020 19:42:33,210.7375
9233,9/3/2020 19:42:34,210.7523
9234,9/3/2020 19:42:35,210.7633
9235,9/3/2020 19:42:36,210.7783
9236,9/3/2020 19:42:37,210.7967
9237,9/3/2020 19:42:38,210.7967
9238,9/3/2020 19:42:39,210.819
9239,9/3/2020 19:42:40,210.8338
9240,9/3/2020 19:42:41,210.8449
9241,9/3/2020 19:42:42,210.8671
9242,9/3/2020 19:42:43,210.8708
9243,9/3/2020 19:42:44,210.8967
9244,9/3/2020 19:42:45,210.9152
9245,9/3/2020 19:42:46,210.9375
9246,9/3/2020 19:42:47,210.9561
9247,9/3/2020 19:42:48,210.9784
9248,9/3/2020 19:42:49,210.9931
9249,9/3/2020 19:42:50,211.0044
9250,9/3/2020 19:42:51,211.0266
9251,9/3/2020 19:42:52,211.0414
9252,9/3/2020 19:42:53,211.0489
9253,9/3/2020 19:42:54,211.0748
9254,9/3/2020 19:42:55,211.0896
9255,9/3/2020 19:42:56,211.1008
9256,9/3/2020 19:42:57,211.1155
9257,9/3/2020 19:42:58,211.123
9258,9/3/2020 19:42:59,211.134
9259,9/3/2020 19:43:0,211.1488
9260,9/3/2020 19:43:1,211.16
9261,9/3/2020 19:43:2,211.1822
9262,9/3/2020 19:43:3,211.197
9263,9/3/2020 19:43:4,211.2267
9264,9/3/2020 19:43:5,211.2377
9265,9/3/2020 19:43:6,211.2601
9266,9/3/2020 19:43:7,211.2786
9267,9/3/2020 19:43:8,211.297
9268,9/3/2020 19:43:9,211.3192
9269,9/3/2020 19:43:10,211.3378
9270,9/3/2020 19:43:11,211.3527
9271,9/3/2020 19:43:12,211.3562
9272,9/3/2020 19:43:13,211.375
9273,9/3/2020 19:43:14,211.3897
9274,9/3/2020 19:43:15,211.3896
9275,9/3/2020 19:43:16,211.4117
9276,9/3/2020 19:43:17,211.4378
9277,9/3/2020 19:43:18,211.4525
9278,9/3/2020 19:43:19,211.4636
9279,9/3/2020 19:43:20,211.4784
9280,9/3/2020 19:43:21,211.5042
9281,9/3/2020 19:43:22,211.5115
9282,9/3/2020 19:43:23,211.5377
9283,9/3/2020 19:43:24,211.5563
9284,9/3/2020 19:43:25,211.5747
9285,9/3/2020 19:43:26,211.5933
9286,9/3/2020 19:43:27,211.6117
9287,9/3/2020 19:43:28,211.6376
9288,9/3/2020 19:43:29,211.6525
9289,9/3/2020 19:43:30,211.6709
9290,9/3/2020 19:43:31,211.6747
9291,9/3/2020 19:43:32,211.6858
9292,9/3/2020 19:43:33,211.7007
9293,9/3/2020 19:43:34,211.7154
9294,9/3/2020 19:43:35,211.7264
9295,9/3/2020 19:43:36,211.7414
9296,9/3/2020 19:43:37,211.7636
9297,9/3/2020 19:43:38,211.7747
9298,9/3/2020 19:43:39,211.7857
9299,9/3/2020 19:43:40,211.8006
9300,9/3/2020 19:43:41,211.8192
9301,9/3/2020 19:43:42,211.8339
9302,9/3/2020 19:43:43,211.8525
9303,9/3/2020 19:43:44,211.8673
9304,9/3/2020 19:43:45,211.8746
9305,9/3/2020 19:43:46,211.8931
9306,9/3/2020 19:43:47,211.9042
9307,9/3/2020 19:43:48,211.9189
9308,9/3/2020 19:43:49,211.9487
9309,9/3/2020 19:43:50,211.9635
9310,9/3/2020 19:43:51,211.9783
9311,9/3/2020 19:43:52,211.982
9312,9/3/2020 19:43:53,212.008
9313,9/3/2020 19:43:54,212.0265
9314,9/3/2020 19:43:55,212.0339
9315,9/3/2020 19:43:56,212.0523
9316,9/3/2020 19:43:57,212.0598
9317,9/3/2020 19:43:58,212.082
9318,9/3/2020 19:43:59,212.1118
9319,9/3/2020 19:44:0,212.1265
9320,9/3/2020 19:44:1,212.1451
9321,9/3/2020 19:44:2,212.1563
9322,9/3/2020 19:44:3,212.1784
9323,9/3/2020 19:44:4,212.197
9324,9/3/2020 19:44:5,212.2119
9325,9/3/2020 19:44:6,212.2229
9326,9/3/2020 19:44:7,212.2377
9327,9/3/2020 19:44:8,212.2637
9328,9/3/2020 19:44:9,212.2786
9329,9/3/2020 19:44:10,212.2972
9330,9/3/2020 19:44:11,212.3121
9331,9/3/2020 19:44:12,212.3156
9332,9/3/2020 19:44:13,212.3344
9333,9/3/2020 19:44:14,212.3491
9334,9/3/2020 19:44:15,212.3751
9335,9/3/2020 19:44:16,212.39
9336,9/3/2020 19:44:17,212.4084
9337,9/3/2020 19:44:18,212.4232
9338,9/3/2020 19:44:19,212.4381
9339,9/3/2020 19:44:20,212.453
9340,9/3/2020 19:44:21,212.4752
9341,9/3/2020 19:44:22,212.4974
9342,9/3/2020 19:44:23,212.5123
9343,9/3/2020 19:44:24,212.5271
9344,9/3/2020 19:44:25,212.5345
9345,9/3/2020 19:44:26,212.5568
9346,9/3/2020 19:44:27,212.5715
9347,9/3/2020 19:44:28,212.5789
9348,9/3/2020 19:44:29,212.5938
9349,9/3/2020 19:44:30,212.6048
9350,9/3/2020 19:44:31,212.6124
9351,9/3/2020 19:44:32,212.6346
9352,9/3/2020 19:44:33,212.6494
9353,9/3/2020 19:44:34,212.668
9354,9/3/2020 19:44:35,212.6864
9355,9/3/2020 19:44:36,212.705
9356,9/3/2020 19:44:37,212.7236
9357,9/3/2020 19:44:38,212.7422
9358,9/3/2020 19:44:39,212.7495
9359,9/3/2020 19:44:40,212.7755
9360,9/3/2020 19:44:41,212.7904
9361,9/3/2020 19:44:42,212.8052
9362,9/3/2020 19:44:43,212.8238
9363,9/3/2020 19:44:44,212.8275
9364,9/3/2020 19:44:45,212.846
9365,9/3/2020 19:44:46,212.8607
9366,9/3/2020 19:44:47,212.8756
9367,9/3/2020 19:44:48,212.8793
9368,9/3/2020 19:44:49,212.8941
9369,9/3/2020 19:44:50,212.92
9370,9/3/2020 19:44:51,212.9423
9371,9/3/2020 19:44:52,212.9572
9372,9/3/2020 19:44:53,212.9758
9373,9/3/2020 19:44:54,212.9795
9374,9/3/2020 19:44:55,213.0016
9375,9/3/2020 19:44:56,213.0314
9376,9/3/2020 19:44:57,213.0425
9377,9/3/2020 19:44:58,213.0645
9378,9/3/2020 19:44:59,213.0721
9379,9/3/2020 19:45:0,213.0943
9380,9/3/2020 19:45:1,213.1017
9381,9/3/2020 19:45:2,213.1203
9382,9/3/2020 19:45:3,213.1277
9383,9/3/2020 19:45:4,213.1389
9384,9/3/2020 19:45:5,213.1647
9385,9/3/2020 19:45:6,213.1647
9386,9/3/2020 19:45:7,213.1906
9387,9/3/2020 19:45:8,213.2055
9388,9/3/2020 19:45:9,213.2128
9389,9/3/2020 19:45:10,213.2314
9390,9/3/2020 19:45:11,213.2387
9391,9/3/2020 19:45:12,213.2647
9392,9/3/2020 19:45:13,213.287
9393,9/3/2020 19:45:14,213.313
9394,9/3/2020 19:45:15,213.3203
9395,9/3/2020 19:45:16,213.3463
9396,9/3/2020 19:45:17,213.376
9397,9/3/2020 19:45:18,213.3796
9398,9/3/2020 19:45:19,213.4056
9399,9/3/2020 19:45:20,213.4279
9400,9/3/2020 19:45:21,213.4352
9401,9/3/2020 19:45:22,213.4501
9402,9/3/2020 19:45:23,213.465
9403,9/3/2020 19:45:24,213.4723
9404,9/3/2020 19:45:25,213.4871
9405,9/3/2020 19:45:26,213.502
9406,9/3/2020 19:45:27,213.5167
9407,9/3/2020 19:45:28,213.539
9408,9/3/2020 19:45:29,213.5539
9409,9/3/2020 19:45:30,213.5761
9410,9/3/2020 19:45:31,213.591
9411,9/3/2020 19:45:32,213.6059
9412,9/3/2020 19:45:33,213.6319
9413,9/3/2020 19:45:34,213.6467
9414,9/3/2020 19:45:35,213.6689
9415,9/3/2020 19:45:36,213.6948
9416,9/3/2020 19:45:37,213.7061
9417,9/3/2020 19:45:38,213.7134
9418,9/3/2020 19:45:39,213.7357
9419,9/3/2020 19:45:40,213.7505
9420,9/3/2020 19:45:41,213.7653
9421,9/3/2020 19:45:42,213.7876
9422,9/3/2020 19:45:43,213.8099
9423,9/3/2020 19:45:44,213.8134
9424,9/3/2020 19:45:45,213.832
9425,9/3/2020 19:45:46,213.8395
9426,9/3/2020 19:45:47,213.858
9427,9/3/2020 19:45:48,213.8803
9428,9/3/2020 19:45:49,213.8952
9429,9/3/2020 19:45:50,213.9099
9430,9/3/2020 19:45:51,213.9359
9431,9/3/2020 19:45:52,213.9358
9432,9/3/2020 19:45:53,213.9544
9433,9/3/2020 19:45:54,213.9841
9434,9/3/2020 19:45:55,214.0064
9435,9/3/2020 19:45:56,214.0138
9436,9/3/2020 19:45:57,214.0436
9437,9/3/2020 19:45:58,214.0696
9438,9/3/2020 19:45:59,214.0806
9439,9/3/2020 19:46:0,214.0918
9440,9/3/2020 19:46:1,214.0992
9441,9/3/2020 19:46:2,214.1252
9442,9/3/2020 19:46:3,214.1363
9443,9/3/2020 19:46:4,214.1585
9444,9/3/2020 19:46:5,214.1622
9445,9/3/2020 19:46:6,214.1734
9446,9/3/2020 19:46:7,214.1808
9447,9/3/2020 19:46:8,214.1992
9448,9/3/2020 19:46:9,214.2068
9449,9/3/2020 19:46:10,214.2215
9450,9/3/2020 19:46:11,214.2438
9451,9/3/2020 19:46:12,214.2661
9452,9/3/2020 19:46:13,214.2773
9453,9/3/2020 19:46:14,214.2996
9454,9/3/2020 19:46:15,214.3256
9455,9/3/2020 19:46:16,214.3477
9456,9/3/2020 19:46:17,214.3775
9457,9/3/2020 19:46:18,214.3923
9458,9/3/2020 19:46:19,214.4108
9459,9/3/2020 19:46:20,214.4184
9460,9/3/2020 19:46:21,214.4331
9461,9/3/2020 19:46:22,214.4517
9462,9/3/2020 19:46:23,214.4627
9463,9/3/2020 19:46:24,214.4738
9464,9/3/2020 19:46:25,214.4887
9465,9/3/2020 19:46:26,214.4924
9466,9/3/2020 19:46:27,214.522
9467,9/3/2020 19:46:28,214.522
9468,9/3/2020 19:46:29,214.5443
9469,9/3/2020 19:46:30,214.5554
9470,9/3/2020 19:46:31,214.5777
9471,9/3/2020 19:46:32,214.6037
9472,9/3/2020 19:46:33,214.6185
9473,9/3/2020 19:46:34,214.6371
9474,9/3/2020 19:46:35,214.6593
9475,9/3/2020 19:46:36,214.6778
9476,9/3/2020 19:46:37,214.6964
9477,9/3/2020 19:46:38,214.7038
9478,9/3/2020 19:46:39,214.7297
9479,9/3/2020 19:46:40,214.7483
9480,9/3/2020 19:46:41,214.7557
9481,9/3/2020 19:46:42,214.7633
9482,9/3/2020 19:46:43,214.778
9483,9/3/2020 19:46:44,214.7966
9484,9/3/2020 19:46:45,214.8039
9485,9/3/2020 19:46:46,214.8262
9486,9/3/2020 19:46:47,214.8373
9487,9/3/2020 19:46:48,214.8558
9488,9/3/2020 19:46:49,214.8779
9489,9/3/2020 19:46:50,214.8891
9490,9/3/2020 19:46:51,214.9077
9491,9/3/2020 19:46:52,214.9337
9492,9/3/2020 19:46:53,214.9597
9493,9/3/2020 19:46:54,214.9744
9494,9/3/2020 19:46:55,214.9856
9495,9/3/2020 19:46:56,214.9967
9496,9/3/2020 19:46:57,215.0115
9497,9/3/2020 19:46:58,215.0338
9498,9/3/2020 19:46:59,215.0486
9499,9/3/2020 19:47:0,215.0449
9500,9/3/2020 19:47:1,215.0598
9501,9/3/2020 19:47:2,215.0783
9502,9/3/2020 19:47:3,215.0968
9503,9/3/2020 19:47:4,215.1154
9504,9/3/2020 19:47:5,215.1301
9505,9/3/2020 19:47:6,215.1524
9506,9/3/2020 19:47:7,215.1673
9507,9/3/2020 19:47:8,215.1747
9508,9/3/2020 19:47:9,215.2007
9509,9/3/2020 19:47:10,215.2156
9510,9/3/2020 19:47:11,215.2303
9511,9/3/2020 19:47:12,215.2527
9512,9/3/2020 19:47:13,215.2674
9513,9/3/2020 19:47:14,215.2897
9514,9/3/2020 19:47:15,215.3046
9515,9/3/2020 19:47:16,215.3344
9516,9/3/2020 19:47:17,215.3455
9517,9/3/2020 19:47:18,215.3529
9518,9/3/2020 19:47:19,215.3677
9519,9/3/2020 19:47:20,215.3827
9520,9/3/2020 19:47:21,215.3901
9521,9/3/2020 19:47:22,215.4085
9522,9/3/2020 19:47:23,215.4236
9523,9/3/2020 19:47:24,215.4236
9524,9/3/2020 19:47:25,215.4346
9525,9/3/2020 19:47:26,215.4606
9526,9/3/2020 19:47:27,215.4717
9527,9/3/2020 19:47:28,215.5014
9528,9/3/2020 19:47:29,215.5126
9529,9/3/2020 19:47:30,215.5349
9530,9/3/2020 19:47:31,215.5533
9531,9/3/2020 19:47:32,215.5756
9532,9/3/2020 19:47:33,215.5942
9533,9/3/2020 19:47:34,215.6052
9534,9/3/2020 19:47:35,215.6275
9535,9/3/2020 19:47:36,215.6498
9536,9/3/2020 19:47:37,215.6534
9537,9/3/2020 19:47:38,215.672
9538,9/3/2020 19:47:39,215.6906
9539,9/3/2020 19:47:40,215.698
9540,9/3/2020 19:47:41,215.7054
9541,9/3/2020 19:47:42,215.7313
9542,9/3/2020 19:47:43,215.7276
9543,9/3/2020 19:47:44,215.761
9544,9/3/2020 19:47:45,215.7759
9545,9/3/2020 19:47:46,215.7795
9546,9/3/2020 19:47:47,215.7944
9547,9/3/2020 19:47:48,215.8204
9548,9/3/2020 19:47:49,215.8315
9549,9/3/2020 19:47:50,215.8574
9550,9/3/2020 19:47:51,215.8945
9551,9/3/2020 19:47:52,215.891
9552,9/3/2020 19:47:53,215.9207
9553,9/3/2020 19:47:54,215.928
9554,9/3/2020 19:47:55,215.9503
9555,9/3/2020 19:47:56,215.9541
9556,9/3/2020 19:47:57,215.9837
9557,9/3/2020 19:47:58,215.9949
9558,9/3/2020 19:47:59,215.9986
9559,9/3/2020 19:48:0,216.0209
9560,9/3/2020 19:48:1,216.0356
9561,9/3/2020 19:48:2,216.0505
9562,9/3/2020 19:48:3,216.0615
9563,9/3/2020 19:48:4,216.0763
9564,9/3/2020 19:48:5,216.0949
9565,9/3/2020 19:48:6,216.1135
9566,9/3/2020 19:48:7,216.1358
9567,9/3/2020 19:48:8,216.1508
9568,9/3/2020 19:48:9,216.1693
9569,9/3/2020 19:48:10,216.1877
9570,9/3/2020 19:48:11,216.2064
9571,9/3/2020 19:48:12,216.2286
